Agency,Platform,Url,Date Sampled,Likes/Followers/Visits/Downloads
DOH,Youtube,http://www.youtube.com/user/drinkingsugar,2012-10-24T00:00:00,243
DSNY,YouTube,http://www.youtube.com/nycrecyclemore,2012-10-24T00:00:00,17
Materials for the Arts,YouTube,http://www.youtube.com/user/MaterialsForTheArts,2012-10-24T00:00:00,4
Mayor's Fund,Youtube,http://www.youtube.com/mayorsfundnyc,2012-10-24T00:00:00,18
MOAE,YouTube,http://www.youtube.com/YouCanTooNYC,2012-10-24T00:00:00,14
NYC Gov,YouTube,http://www.youtube.com/nycgov,2012-10-24T00:00:00,35
NYC Water,Youtube,http://www.youtube.com/nycwater,2012-10-24T00:00:00,26
Veteran's Affairs,Youtube,http://www.youtube.com/channel/UCi6IvOszIb3hHPMUsaNKyXA,2012-10-24T00:00:00,4
DRIS,YouTube,http://www.youtube.com/nycdeptofrecords,2012-10-24T00:00:00,89
TLC,Facebook,http://www.facebook.com/pages/NYC-Taxi-and-Limousine-Commission/101679939900978?v=wall,2012-10-24T00:00:00,986
nycgov,Google+,https://plus.google.com/u/0/b/104030911277642419611/104030911277642419611/posts/p/pub,2012-10-24T00:00:00,8
TOTAL,TOTAL,TOTAL,2012-10-24T00:00:00,2605149
DOH,Android,Condom Finder,2012-11-02T00:00:00,5028
DOT,Android,You The Man,2012-11-02T00:00:00,102
MOME,Android,MiNY Venor app,2012-11-02T00:00:00,343
DOT,Broadcastr,,2012-11-02T00:00:00,
DPR,Broadcastr,http://beta.broadcastr.com/Echo.html?audioId=670026-4001,2012-11-02T00:00:00,
ENDHT,Facebook,http://www.facebook.com/pages/NYC-Lets-End-Human-Trafficking/125730490795659?sk=wall,2012-11-02T00:00:00,18
VAC,Facebook,https://www.facebook.com/pages/NYC-Voter-Assistance-Commission/110226709012110,2012-11-02T00:00:00,200
PlaNYC,Facebook,http://www.facebook.com/pages/New-York-NY/PlaNYC/160454173971169?ref=ts,2012-11-02T00:00:00,332
DFTA,Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,2012-11-02T00:00:00,257
energyNYC,Facebook,http://www.facebook.com/EnergyNYC?sk=wall,2012-11-02T00:00:00,362
MOIA,Facebook,http://www.facebook.com/ihwnyc,2012-11-02T00:00:00,418
City Store,Facebook,http://www.facebook.com/citystorenyc,2012-11-02T00:00:00,339
OCDV,Facebook,http://www.facebook.com/pages/NYC-Healthy-Relationship-Training-Academy/134637829901065,2012-11-02T00:00:00,357
HIA,Facebook,http://www.facebook.com/pages/New-York-City-Health-Insurance-Link/145920551598,2012-11-02T00:00:00,315
MOPD,Facebook,http://www.facebook.com/pages/New-York-City-Mayors-Office-for-People-with-Disabilities/145237285504681?sk=wall,2012-11-02T00:00:00,490
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,2012-11-02T00:00:00,321
DOT,Facebook,http://www.facebook.com/JanetteSadikKhan,2012-11-02T00:00:00,424
HRA,Facebook,http://www.facebook.com/#!/pages/New-York-NY/NYC-DADS/111504588886342,2012-11-02T00:00:00,459
MOPD,Facebook,http://www.facebook.com/profile.php?id=1570569347,2012-11-02T00:00:00,319
DFTA,Facebook,http://www.facebook.com/timebanksnyc,2012-11-02T00:00:00,368
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,2012-11-02T00:00:00,580
NYC & Co,Facebook,http://www.facebook.com/nycgo.nl,2012-11-02T00:00:00,455
MOIA,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Immigrant-Affairs/118622031512497,2012-11-02T00:00:00,591
CAU,Facebook,http://www.facebook.com/NYCMayorsCAU,2012-11-02T00:00:00,551
DOITT,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-INFORMATION-TECHNOLOGY-TELECOMMUNICATIONS/104786059565184,2012-11-02T00:00:00,512
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,2012-11-02T00:00:00,293
Vets,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Veterans-Affairs/128003537214726,2012-11-02T00:00:00,566
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,2012-11-02T00:00:00,311
NYC & Co,Facebook,http://www.facebook.com/nycgo.de,2012-11-02T00:00:00,715
NYC & Co,Facebook,http://www.facebook.com/nycgo.fr,2012-11-02T00:00:00,1196
SICB1,Facebook,https://www.facebook.com/CB1SI,2012-11-02T00:00:00,396
ACS,Facebook,http://www.facebook.com/FamilyConnectionsNYC,2012-11-02T00:00:00,553
DCA,Facebook,http://www.facebook.com/NYCDCA,2012-11-02T00:00:00,763
NYC & Co,Facebook,http://www.facebook.com/nycgo.au,2012-11-02T00:00:00,872
NYC & Co,Facebook,http://www.facebook.com/nycgo.ca,2012-11-02T00:00:00,597
NYCHA,Facebook,http://www.facebook.com/NYCHA,2012-11-02T00:00:00,1611
NYC & Co,Facebook,http://www.facebook.com/nycgo.uk,2012-11-02T00:00:00,1314
NYC & Co,Facebook,http://www.facebook.com/nycgo.it,2012-11-02T00:00:00,2148
Culture,Facebook,https://www.facebook.com/piypnyc,2012-11-02T00:00:00,1141
SBS,Facebook,http://www.facebook.com/NYCBusiness,2012-11-02T00:00:00,1484
FUND,Facebook,http://www.facebook.com/mayorsfundtoadvancenyc,2012-11-02T00:00:00,1192
DOT,Facebook,http://www.facebook.com/YouTheManNYC,2012-11-02T00:00:00,1135
NYC & Co,Facebook,http://www.facebook.com/nycgo.es,2012-11-02T00:00:00,3128
HHC,Facebook,http://www.facebook.com/nychhc,2012-11-02T00:00:00,1375
MOME,Facebook,http://www.facebook.com/nycmedia.jobhunt,2012-11-02T00:00:00,1282
GreeNYC,Facebook,https://www.facebook.com/birdienyc,2012-11-02T00:00:00,1785
311,Facebook,http://www.facebook.com/pages/New-York-City-311/84372567650,2012-11-02T00:00:00,1921
DOH,Facebook,http://www.facebook.com/NYCKnows,2012-11-02T00:00:00,
DOE,Facebook,http://www.facebook.com/nycgrads,2012-11-02T00:00:00,1807
DEP,Facebook,http://www.facebook.com/nycwater,2012-11-02T00:00:00,3172
MOME,Facebook,https://www.facebook.com/NYCMedia,2012-11-02T00:00:00,3680
EDC,Facebook,http://www.facebook.com/NYCEDC,2012-11-02T00:00:00,4159
SBS - Workforce1,Facebook,http://www.facebook.com/nycworkforce1,2012-11-02T00:00:00,5975
DOT,Facebook,http://www.facebook.com/NYCDOT,2012-11-02T00:00:00,4827
EDC,Facebook,http://www.facebook.com/AppSciNYC,2012-11-02T00:00:00,4028
DYCD,Facebook,http://www.facebook.com/nycyouth,2012-11-02T00:00:00,5263
DOH,Facebook,http://www.facebook.com/EatingHealthyNYC,2012-11-02T00:00:00,47522
NYC & Co,Facebook,http://www.facebook.com/nycgo.br,2012-11-02T00:00:00,7175
DOE,Facebook,http://www.facebook.com/NYCTeachingFellows,2012-11-02T00:00:00,5860
NYCService,Facebook,http://www.facebook.com/nycservice,2012-11-02T00:00:00,14732
NYC Mayors Cup,Facebook,https://www.facebook.com/nycmayorscup,2012-11-02T00:00:00,13886
DOH,Facebook,http://www.facebook.com/nycquits,2012-11-02T00:00:00,10033
DOE,Facebook,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,2012-11-02T00:00:00,8028
DOE,Facebook,http://www.facebook.com/fundforpublicschools,2012-11-02T00:00:00,8381
DPR,Facebook,http://www.facebook.com/nycparks,2012-11-02T00:00:00,19496
OEM,Facebook,http://www.facebook.com/nycemergencymanagement,2012-11-02T00:00:00,19274
DOE,Facebook,http://www.facebook.com/NYCschools,2012-11-02T00:00:00,26103
DOH,Facebook,http://www.facebook.com/NYCcondom,2012-11-02T00:00:00,19027
NYC & Co,Facebook,http://www.facebook.com/nycgo,2012-11-02T00:00:00,52962
FDNY,Facebook,http://www.facebook.com/FDNYhome,2012-11-02T00:00:00,112432
CCRB,Facebook,https://www.facebook.com/home.php#!/pages/NYC-Civilian-Complaint-Review-Board/152765208087880,2012-11-02T00:00:00,20
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,2012-11-02T00:00:00,143
DOB,Facebook,http://www.facebook.com/NYCBuildings,2012-11-02T00:00:00,1488
DSNY,Facebook,http://www.facebook.com/pages/NYC-Recycle-More-Waste-Less/152173854860863,2012-11-02T00:00:00,659
HDP,Facebook,http://www.facebook.com/pages/NYC-HPD-POE/128962093860639,2012-11-02T00:00:00,1073
HPD/Commission on Human Rights,Facebook,http://www.facebook.com/FairHousingNyc,2012-11-02T00:00:00,97
LPC,Facebook,http://www.facebook.com/pages/NYC-Landmarks-Preservation-Commission/133261836703216,2012-11-02T00:00:00,333
Materials for the Arts,Facebook,https://www.facebook.com/mftanyc,2012-11-02T00:00:00,3497
MOAE,Facebook,http://www.facebook.com/pages/You-Can-Too/203525729692056,2012-11-02T00:00:00,162
MOIA,Facebook,http://www.facebook.com/pages/WE-ARE-NEW-YORK/174438697072,2012-11-02T00:00:00,2073
MOME,Facebook,http://www.facebook.com/NYCMINY,2012-11-02T00:00:00,3579
NYC Gov,Facebook,http://www.facebook.com/nycgov,2012-11-02T00:00:00,45201
NYCCFB,Facebook,http://www.facebook.com/nycvotes,2012-11-02T00:00:00,294
NYPD,Facebook,https://www.facebook.com/NYPD,2012-11-02T00:00:00,85583
DRIS,Facebook,http://www.facebook.com/NycDeptOfRecords,2012-11-02T00:00:00,78
DRIS,Facebook,http://www.facebook.com/MayorEdKochNYCRecords,2012-11-02T00:00:00,138
DRIS,Facebook,http://www.facebook.com/MayorJohnLindsayNYCRecords,2012-11-02T00:00:00,97
DRIS,Facebook,http://www.facebook.com/MayorFiorelloLaGuardiaNYCRecords,2012-11-02T00:00:00,119
LMEC,Flickr,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,2012-11-02T00:00:00,397
DEP,Flickr,http://www.flickr.com/photos/nycep,2012-11-02T00:00:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,2012-11-02T00:00:00,
DOE,Flickr,http://www.flickr.com/photos/nycschools,2012-11-02T00:00:00,
DOITT,Flickr,http://www.flickr.com/photos/nyc_doitt,2012-11-02T00:00:00,
DOT,Flickr,http://www.flickr.com/photos/nycstreets,2012-11-02T00:00:00,
DPR,Flickr,http://www.flickr.com/photos/nycparks/,2012-11-02T00:00:00,
DSNY,Flickr,http://flickr.com/nycrecyclemore,2012-11-02T00:00:00,
EDC,Flickr,http://www.flickr.com/nycedc,2012-11-02T00:00:00,
FDNY,Flickr,http://www.flickr.com/groups/fdny-ems,2012-11-02T00:00:00,
HHC,Flickr,http://www.flickr.com/hhcnyc,2012-11-02T00:00:00,
LMEC,Flickr,http://www.flickr.com/photos/nyclatinmedia/,2012-11-02T00:00:00,
LPC,Flickr,http://www.flickr.com/photos/nyclandmarks,2012-11-02T00:00:00,
Materials for the Arts,Flickr,http://www.flickr.com/photos/materialsforthearts,2012-11-02T00:00:00,
Mayor's Office,Flickr,http://www.flickr.com/photos/nycmayorsoffice/,2012-11-02T00:00:00,
NYC Digital,Flickr,http://www.flickr.com/photos/nycdigital/,2012-11-02T00:00:00,
NYCHA,Flickr,http://www.flickr.com/photos/nychapics,2012-11-02T00:00:00,
PlaNYC,Flickr,http://www.flickr.com/photos/planyc/,2012-11-02T00:00:00,
Prob,Flickr,http://www.flickr.com/photos/nycprobation/,2012-11-02T00:00:00,
SnowUpdate,Flickr,http://www.flickr.com/groups/1604085@N23/,2012-11-02T00:00:00,
HRA,Flickr,http://www.flickr.com/people/nychra/,2012-11-02T00:00:00,
DSNY,Flickr,http://www.flickr.com/photos/86722064@N03/,2012-11-02T00:00:00,
GreeNYC,Foursquare,http://foursquare.com/birdie_nyc,2012-11-02T00:00:00,87
DOH,Foursquare,https://foursquare.com/nychealthy,2012-11-02T00:00:00,370
DOT,Foursquare,http://foursquare.com/user/7474166,2012-11-02T00:00:00,4
DPR,Foursquare,https://foursquare.com/nycparks,2012-11-02T00:00:00,18672
EDC,Foursquare,https://foursquare.com/user/3045331,2012-11-02T00:00:00,19
FDNY,Foursquare,https://foursquare.com/fdny,2012-11-02T00:00:00,824
Materials for the Arts,Foursquare,https://foursquare.com/mftanyc,2012-11-02T00:00:00,11
NYC Gov,Foursquare,http://foursquare.com/nycgov,2012-11-02T00:00:00,34683
NYC Gov,Foursquare (Badge Unlock),https://foursquare.com/nycgov,2012-11-02T00:00:00,11256
NYCHA,Foursquare,https://foursquare.com/nycha,2012-11-02T00:00:00,82
Mayor's Office,Instagram,http://web.stagram.com/n/nycmayorsoffice,2012-11-02T00:00:00,29448
DOT,Instagram,http://web.stagram.com/n/nyc_dot,2012-11-02T00:00:00,36
DOH,iPhone,http://itunes.apple.com/us/app/abceats/id502867547?mt=8,2012-11-02T00:00:00,12924
311,iPhone App,http://itunes.apple.com/us/app/nyc-311/id324897619?mt=8,2012-11-02T00:00:00,26581
DOH,iPhone app,http://itunes.apple.com/app/nyc-condom-finder-by-nyc-health/id418902795,2012-11-02T00:00:00,28000
DSNY,iPhone App,http://itunes.apple.com/us/app/nycrecycles/id445457149?ls=1&mt=8,2012-11-02T00:00:00,987
DSNY,iPhone App,http://itunes.apple.com/us/app/stuff-ex/id445438603?ls=1&mt=8,2012-11-02T00:00:00,960
DOT,iPhone app,You The Man,2012-11-02T00:00:00,2713
Mayor's Office,iPhone App,http://itunes.apple.com/us/app/nyc-city-hall/id375398827?mt=8,2012-11-02T00:00:00,5877
MOME,iPhone App,http://itunes.apple.com/us/app/nyc-media-app/id433177943?mt=8,2012-11-02T00:00:00,2580
MOME,iPhone App,http://itunes.apple.com/us/app/miny-discount-vendors/id372448233?mt=8,2012-11-02T00:00:00,350
DOE,Linked-In,http://www.linkedin.com/groups?gid=1545057&home=,2012-11-02T00:00:00,526
DOE,Linked-In,http://www.linkedin.com/company/nyc-teaching-fellows,2012-11-02T00:00:00,1882
DOE,Linked-In,http://www.linkedin.com/company/nyc-department-of-education,2012-11-02T00:00:00,21142
ACS,Linked-In,http://www.linkedin.com/companies/260392/City+of+New+York%2C+Administration+for+Children%27s+Services?trk=ncsrch_hits&goback=%2Efcs_GLHD_city+of+new+york_false_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2,2012-11-02T00:00:00,1082
All,Linked-In,http://www.linkedin.com/company/2904?trk=tyah,2012-11-02T00:00:00,3275
Dept of Consumer Affairs,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,2012-11-02T00:00:00,71
DOF,Linked-In,http://www.linkedin.com/company/298308?trk=tyah,2012-11-02T00:00:00,151
DOHMH,Linked-In,http://www.linkedin.com/company/245926?trk=tyah,2012-11-02T00:00:00,1438
SBS,Linked-In,http://www.linkedin.com/company/workforce1,2012-11-02T00:00:00,27
SBS,Linked-In,http://www.linkedin.com/company/small-business-services,2012-11-02T00:00:00,71
DOE,Newsletter,,2012-11-02T00:00:00,370351
DOT,Newsletter,,2012-11-02T00:00:00,80831
NYC Digital: external newsletter,Newsletter,,2012-11-02T00:00:00,205
NYC Gov,Newsletter,0,2012-11-02T00:00:00,594039
NYCHA,Newsletter,,2012-11-02T00:00:00,44983
OEM,Newsletter,,2012-11-02T00:00:00,47473
,nyc.gov,2800000,2012-11-02T00:00:00,
nycgov,Pinterest,http://pinterest.com/nycgov,2012-11-02T00:00:00,68
DOH,Pinterest,http://pinterest.com/nychealth,2012-11-02T00:00:00,9
FDNY,Pinterest,http://pinterest.com/fdnyhome/,2012-11-02T00:00:00,78
DRIS,Pinterest,http://pinterest.com/recordsnyc,2012-11-02T00:00:00,1
DOE,SMS,877877,2012-11-02T00:00:00,1253
NYCHA,SMS,,2012-11-02T00:00:00,8300
OEM,SMS,,2012-11-02T00:00:00,44547
NYC Digital,Tumblr,http://nycdigital.tumblr.com,2012-11-02T00:00:00,16829
Change By Us,Tumblr,http://nycchangebyus.tumblr.com/,2012-11-02T00:00:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,2012-11-02T00:00:00,
DOH,Tumblr,http://nychealth.tumblr.com/,2012-11-02T00:00:00,54
DOH,Tumblr,http://mygooddognyc.tumblr.com/,2012-11-02T00:00:00,28
DOT,Tumblr,http://thedailypothole.tumblr.com ,2012-11-02T00:00:00,10747
EDC,Tumblr,http://nycedc.tumblr.com/,2012-11-02T00:00:00,44766
HRA,Tumblr,http://nycdads.tumblr.com,2012-11-02T00:00:00,
NYC & Co,Tumblr,nycgo.tumblr.com,2012-11-02T00:00:00,1247
NYC Digital,Tumblr,madeinny.tumblr.com,2012-11-02T00:00:00,92
NYC Digital,Tumblr,http://nycopendata.tumblr.com,2012-11-02T00:00:00,367
NYC Gov,Tumblr,nycgov.tumblr.com,2012-11-02T00:00:00,22166
OEM,Tumblr,http://nyccert.tumblr.com/,2012-11-02T00:00:00,
OEM,Tumblr,http://nyccitizencorpscouncil.tumblr.com/,2012-11-02T00:00:00,
OMB,Tumblr,http://nycarra.tumblr.com,2012-11-02T00:00:00,
TLC,Tumblr,http://nyctlc.tumblr.com/,2012-11-02T00:00:00,
OEM,Tumblr,http://oempublicprivate.tumblr.com/,2012-11-02T00:00:00,
DOITT,Tumblr,http://nycdoitt.tumblr.com/,2012-11-02T00:00:00,
Young Mens Initiative,Tumblr,http://nycyoungmen.tumblr.com ,2012-11-02T00:00:00,5
FDNY,Tumblr,http://fdny.tumblr.com/,2012-11-02T00:00:00,259
SBS,Tumblr,http://nycheighborhoods.tumblr.com,2012-11-02T00:00:00,
NYCDCAS,Twitter,http://twitter.com/NYCDCAS,2012-11-02T00:00:00,52
SBS,Twitter,https://twitter.com/NYCWorkforce1,2012-11-02T00:00:00,682
City Store,Twitter,http://twitter.com/citystorenyc,2012-11-02T00:00:00,481
LPC,Twitter,https://twitter.com/NYCLPC,2012-11-02T00:00:00,772
DOE,Twitter,http://twitter.com/alumny,2012-11-02T00:00:00,193
OEM,Twitter,http://twitter.com/NYCOEM,2012-11-02T00:00:00,3837
NYC & Co,Twitter,http://twitter.com/nycgoshop,2012-11-02T00:00:00,384
LMEC,Twitter,http://twitter.com/nyclmew,2012-11-02T00:00:00,475
DPR,Twitter,http://www.twitter.com/Pearl_Squirrel,2012-11-02T00:00:00,317
HRA,Twitter,http://twitter.com/nychra,2012-11-02T00:00:00,1001
NYC Digital,Twitter,http://twitter.com/nycdigital,2012-11-02T00:00:00,2894
energyNYC,Twitter,http://twitter.com/energy_nyc,2012-11-02T00:00:00,1030
DFTA,Twitter,http://twitter.com/NYCaging,2012-11-02T00:00:00,894
DOE,Twitter,http://twitter.com/TheFundforPS,2012-11-02T00:00:00,693
MOPD,Twitter,http://twitter.com/nyc_mopd,2012-11-02T00:00:00,938
NYCCFB,Twitter,http://twitter.com/NYCCFB,2012-11-02T00:00:00,985
EDC,Twitter,http://twitter.com/AppSciNYC,2012-11-02T00:00:00,1596
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,2012-11-02T00:00:00,1130
DOE,Twitter,http://twitter.com/nyctf,2012-11-02T00:00:00,1011
DOT,Twitter,http://www.Twitter.com/YouTheManNYC,2012-11-02T00:00:00,940
City Charter,Twitter,http://twitter.com/CityCharterNYC,2012-11-02T00:00:00,888
DFTA,Twitter,http://www.twitter.com/timebanksnyc,2012-11-02T00:00:00,950
SBS,Twitter,http://www.twitter.com/NYCBusSolutions,2012-11-02T00:00:00,1945
MOME,Twitter,http://www.twitter.com/madeinny,2012-11-02T00:00:00,4096
GreeNYC,Twitter,http://www.twitter.com/Birdie_NYC,2012-11-02T00:00:00,2214
DOI,Twitter,http://twitter.com/DOINews,2012-11-02T00:00:00,2407
DCA,Twitter,http://twitter.com/nycdca,2012-11-02T00:00:00,2928
DOE,Twitter,http://twitter.com/iteachnyc,2012-11-02T00:00:00,1657
CAU,Twitter,www.twitter.com/mayorscau,2012-11-02T00:00:00,2507
HHC,Twitter,http://twitter.com/HHCnyc,2012-11-02T00:00:00,3580
MOIA,Twitter,https://twitter.com/NYCimmigrants,2012-11-02T00:00:00,2731
SBS,Twitter,http://www.twitter.com/NYCBusinessExp,2012-11-02T00:00:00,3386
DEP,Twitter,http://twitter.com/nycwater,2012-11-02T00:00:00,4626
DOITT,Twitter,http://twitter.com/nycdoitt,2012-11-02T00:00:00,4245
PlaNYC,Twitter,http://twitter.com/PlaNYC,2012-11-02T00:00:00,4569
DYCD,Twitter,http://twitter.com/nycyouth,2012-11-02T00:00:00,3941
NYCService,Twitter,http://twitter.com/nycservice,2012-11-02T00:00:00,5589
TLC,Twitter,http://twitter.com/NYCTaxi,2012-11-02T00:00:00,4461
DOB,Twitter,http://twitter.com/nyc_buildings,2012-11-02T00:00:00,5349
NYCHA,Twitter,http://twitter.com/NYCHA,2012-11-02T00:00:00,5110
MOME,Twitter,http://www.twitter.com/nyc_media,2012-11-02T00:00:00,9547
EDC,Twitter,http://twitter.com/nycedc,2012-11-02T00:00:00,10313
DOH,Twitter,http://twitter.com/nycHealthy,2012-11-02T00:00:00,11725
NYC Digital,Twitter,http://twitter.com/nycgov,2012-11-02T00:00:00,47504
311,Twitter,http://www.twitter.com/NYCASP,2012-11-02T00:00:00,12700
DOT,Twitter,http://twitter.com/NYC_DOT,2012-11-02T00:00:00,20385
FDNY,Twitter,http://www.twitter.com/FDNY,2012-11-02T00:00:00,54042
DOE,Twitter,http://twitter.com/NYCSchools,2012-11-02T00:00:00,30314
DPR,Twitter,http://twitter.com/NYCParks,2012-11-02T00:00:00,31170
NYPD,Twitter,http://twitter.com/NYPDnews,2012-11-02T00:00:00,46534
311,Twitter,http://www.twitter.com/311NYC,2012-11-02T00:00:00,36908
OEM,Twitter,http://twitter.com/NotifyNYC,2012-11-02T00:00:00,56008
NYC & Co,Twitter,http://twitter.com/nycgo,2012-11-02T00:00:00,68002
Mayor's Office,Twitter,http://www.twitter.com/nycmayorsoffice,2012-11-02T00:00:00,119620
Change by Us,Twitter,www.twitter.com/ChangebyUs_NYC,2012-11-02T00:00:00,1513
DHS,Twitter,www.twitter.com/nycdhs,2012-11-02T00:00:00,598
DOF,Twitter,https://twitter.com/nycfinance,2012-11-02T00:00:00,1190
DOHMH,Twitter,https://twitter.com/DrFarleyDOHMH,2012-11-02T00:00:00,764
DSNY,Twitter,www.twitter.com/nycrecycles,2012-11-02T00:00:00,300
FDNY,Twitter,https://twitter.com/joinFDNY,2012-11-02T00:00:00,1997
Materials for the Arts,Twitter,https://twitter.com/mftanyc,2012-11-02T00:00:00,2414
MOAE,Twitter,http://twitter.com/youcantoonyc,2012-11-02T00:00:00,94
NYC Digital,Twitter,https://twitter.com/nycgob,2012-11-02T00:00:00,1257
NYC Waterfront,Twitter,http://twitter.com/nycwaterfront,2012-11-02T00:00:00,420
NYCCFB,Twitter,http://twitter.com/NYCVotes,2012-11-02T00:00:00,478
NYCGLOBAL,Twitter,www.twitter.com/nycglobal,2012-11-02T00:00:00,184
Prob,Twitter,www.twitter.com/nycprobation,2012-11-02T00:00:00,330
Vets,Twitter,http://twitter.com/NYCVeterans,2012-11-02T00:00:00,472
DRIS,Twitter,https://twitter.com/NYCRecords,2012-11-02T00:00:00,71
YMI,Twitter,http://www.twitter.com/nycyoungmen,2012-11-02T00:00:00,138
DOE,Vimeo,http://vimeo.com/nycschools,2012-11-02T00:00:00,
NYCSevereWeather,WordPress,http://nycsevereweather.wordpress.com/,2012-11-02T00:00:00,
311,WordPress,http://311nyc.wordpress.com/,2012-11-02T00:00:00,
DOITT,WordPress,http://nycitymap.wordpress.com/,2012-11-02T00:00:00,
DOITT,WordPress,http://nycitt.wordpress.com/,2012-11-02T00:00:00,
HHS,WordPress,http://hsdatanyc.wordpress.com/,2012-11-02T00:00:00,
HHS,WordPress,http://hsdata-nyc.org,2012-11-02T00:00:00,
LMEC,WordPress,http://lmew.wordpress.com/,2012-11-02T00:00:00,
Materials for the Arts,WordPress,http://mfta.wordpress.com/,2012-11-02T00:00:00,4647
